case,time,act1,act2,x,y,z,del_x,del_y,del_z,qx,qy,qz,qw,act1_norm,act2_norm
case3_processed.csv,1749907916.2,0.008662825159386574,-0.04337252762781646,0.12964673064,-0.04042806768,1.19651631826,-0.12546684161000005,0.027232081569999997,-0.04423923999000019,0.03547982530047046,-0.022649011822577433,-0.2722298870407058,0.9613111321845355,0.0960847131242113,-0.48107133618817877
case3_processed.csv,1749907916.3,0.008410143877990515,-0.04680062963537118,0.12445047116,-0.03945557927,1.19649111504,-0.13066310109,0.028204569979999997,-0.04426444321000016,0.03367341834484917,-0.00854221335612796,-0.27234729657804263,0.9615716725936674,0.09328206987699172,-0.5190945205300123
case3_processed.csv,1749907916.4,0.008157462596594459,-0.050228731642925906,0.11925421168,-0.03848309086,1.1964659118199998,-0.13585936057000003,0.029177058389999996,-0.04428964643000013,0.031860197689691845,0.005566313597598489,-0.27240959758350036,0.9616376423063432,0.0904794266297722,-0.5571177048718458
case3_processed.csv,1749907916.5,0.007904781315198402,-0.053656833650480636,0.1140579522,-0.03751060245,1.1964407086,-0.14105562005000002,0.030149546799999996,-0.0443148496500001,0.030040530233915903,0.019673714227053694,-0.27241677745068643,0.9615090279738202,0.08767678338255266,-0.5951408892136791
case3_processed.csv,1749907916.6,0.007652100033802343,-0.057084935658035366,0.10886169272000001,-0.03653811404,1.19641550538,-0.14625187953000002,0.031122035209999996,-0.04434005287000007,0.028214784180926565,0.03377713394859726,-0.2723688347267797,0.9611858556207631,0.08487414013533312,-0.6331640735555127
case3_processed.csv,1749907916.7,0.007399418752406285,-0.06051303766559009,0.10366543324000001,-0.03556562563,1.19639030216,-0.15144813901000004,0.032094523619999996,-0.04436525609000004,0.026383328964112104,0.047873718984111746,-0.2722657791128242,0.9606681906399778,0.08207149688811358,-0.6711872578973462
case3_processed.csv,1749907916.8,0.007146737471010228,-0.06394113967314483,0.09846917376000001,-0.03459313722,1.1963650989399999,-0.15664439849000003,0.033067012029999995,-0.044390459310000005,0.02454653517209031,0.06196061693845463,-0.27210763146176625,0.9599561377791795,0.07926885364089403,-0.7092104422391796
case3_processed.csv,1749907916.9,0.00689405618961417,-0.06736924168069955,0.09327291428000001,-0.03362064881,1.19633989572,-0.16184065797000002,0.034039500439999995,-0.04441566252999998,0.022704774473721198,0.07603497737663087,-0.2718944237742352,0.9590498411197977,0.07646621039367449,-0.7472336265810131
case3_processed.csv,1749907917.0,0.006641374908218112,-0.07079734368825427,0.08807665480000001,-0.0326481604,1.1963146925,-0.16703691745000002,0.035011988849999995,-0.04444086574999995,0.020858419542901043,0.09009395240056824,-0.27162619919206804,0.9579494840478215,0.07366356714645496,-0.7852568109228466
case3_processed.csv,1749907917.1,0.006789227549067305,-0.06849668547326622,0.09155124,-0.03329452975,1.19657500624,-0.16356233225000003,0.03436561949999999,-0.04418055200999996,0.021871203457279265,0.08051628817540968,-0.27183718392688605,0.9587196270195396,0.07530349157287125,-0.7597387979747887
case3_processed.csv,1749907917.2,0.006937080189916496,-0.06619602725827814,0.09502582520000002,-0.033940899100000005,1.1968353199800001,-0.16008774705000003,0.03371925015,-0.04392023826999995,0.02288194471021642,0.07093110413006587,-0.2720227804230121,0.9594002303544138,0.07694341599928754,-0.7342207850267308
case3_processed.csv,1749907917.3,0.0070849328307656875,-0.06389536904329007,0.09850041040000002,-0.03458726845,1.19709563372,-0.15661316185000002,0.033072880799999996,-0.04365992452999996,0.023890548903514983,0.06133929547297349,-0.2721829713466579,0.9599912304874834,0.07858334042570383,-0.7087027720786729
case3_processed.csv,1749907917.4,0.007232785471614879,-0.06159471082830201,0.1019749956,-0.0352336378,1.1973559474600002,-0.15313857665000002,0.032426511449999994,-0.043399610789999966,0.024896921838568134,0.05174175803127493,-0.2723177417367895,0.9604925722222803,0.08022326485212011,-0.683184759130615
case3_processed.csv,1749907917.5,0.007380638112464071,-0.05929405261331394,0.1054495808,-0.035880007150000004,1.1976162612,-0.14966399145000003,0.03178014209999999,-0.04313929704999997,0.025900969525157483,0.04213938816715255,-0.27242707900652385,0.9609042087359844,0.08186318927853642,-0.6576667461825572
case3_processed.csv,1749907917.6,0.007528490753313263,-0.05699339439832587,0.10892416600000002,-0.0365263765,1.19787657494,-0.14618940625000001,0.031133772749999997,-0.04287898330999997,0.026902598190231226,0.03253308269411282,-0.2725109729443046,0.9612261015837957,0.0835031137049527,-0.6321487332344992
case3_processed.csv,1749907917.7,0.007676343394162455,-0.0546927361833378,0.11239875120000001,-0.03717274585,1.1981368886800001,-0.14271482105000002,0.030487403399999995,-0.042618669569999976,0.02790171428666214,0.022923738793228572,-0.2725694157148559,0.9614582207025262,0.085143038131369,-0.6066307202864413
case3_processed.csv,1749907917.8,0.007824196035011647,-0.052392077968349736,0.1158733364,-0.0378191152,1.19839720242,-0.13924023585,0.029841034049999996,-0.042358355829999986,0.028898224501984402,0.01331225392934659,-0.27260240185991425,0.9616005444134064,0.08678296255778528,-0.5811127073383834
case3_processed.csv,1749907917.9,0.007972048675860838,-0.05009141975336167,0.1193479216,-0.03846548455,1.1986575161600002,-0.13576565065,0.029194664699999994,-0.04209804208999999,0.02989203576710848,0.0036995257672689692,-0.2726099282987378,0.9616530594241107,0.08842288698420159,-0.5555946943903255
case3_processed.csv,1749907918.0,0.00811990131671003,-0.047790761538373604,0.1228225068,-0.0391118539,1.1989178299,-0.13229106545000002,0.028548295349999996,-0.04183772834999999,0.03088305526501338,-0.0059135479120843455,-0.272591994328395,0.961615760829999,0.09006281141061787,-0.5300766814422676
case3_processed.csv,1749907918.1,0.00782879951404561,-0.04262234286618321,0.13689427055,-0.04194255372,1.2036377119300001,-0.11821930170000003,0.025717595529999998,-0.037117846319999995,0.033690882710690644,-0.045588594514950814,-0.271908526293744,0.9606520482469656,0.08683402257045016,-0.47275057635689194
case3_processed.csv,1749907918.2,0.007537697711381191,-0.03745392419399282,0.1509660343,-0.04477325354,1.2083575939600002,-0.10414753795000002,0.022886895709999997,-0.03239796428999999,0.03644536438030518,-0.08519145663470674,-0.2707945212655161,0.9581672496929874,0.08360523373028243,-0.41542447127151627
case3_processed.csv,1749907918.3,0.007246595908716772,-0.03228550552180242,0.16503779805000002,-0.04760395336,1.21307747599,-0.09007577420000003,0.020056195889999996,-0.02767808225999999,0.03914213885763713,-0.12465942753160228,-0.2692517431471176,0.9541652995709817,0.08037644489011471,-0.3580983661861406
case3_processed.csv,1749907918.4,0.006955494106052352,-0.02711708684961203,0.1791095618,-0.05043465318,1.21779735802,-0.07600401045000002,0.017225496069999995,-0.022958200229999993,0.041776936099405214,-0.16393001405117788,-0.2672826347565869,0.9486525345251041,0.07714765604994699,-0.30077226110076494
case3_processed.csv,1749907918.5,0.006664392303387933,-0.021948668177421637,0.19318132555,-0.053265353,1.2225172400500002,-0.061932246700000027,0.014394796249999998,-0.018238318199999992,0.04434558419640663,-0.20294103557524337,-0.2648903139586633,0.9416376834073751,0.07391886720977928,-0.24344615601538927
case3_processed.csv,1749907918.6,0.006373290500723513,-0.01678024950523124,0.2072530893,-0.056096052820000006,1.22723712208,-0.04786048295000001,0.011564096429999995,-0.013518436169999988,0.04684401597927271,-0.24163072247799017,-0.26207856872799434,0.9331318534565113,0.07069007836961155,-0.18612005093001355
case3_processed.csv,1749907918.7,0.006082188698059094,-0.011611830833040846,0.22132485305,-0.05892675264,1.23195700411,-0.03378871920000002,0.008733396609999996,-0.00879855413999999,0.049268275458380265,-0.27993781393134276,-0.2588518511512977,0.9231485127108447,0.06746128952944383,-0.1287939458446379
case3_processed.csv,1749907918.8,0.005791086895394674,-0.006443412160850455,0.2353966168,-0.061757452459999994,1.2366768861400002,-0.01971695545000002,0.0059026967899999975,-0.004078672109999991,0.051614524087722685,-0.3178016549046854,-0.2552152703779756,0.9117034686831778,0.0642325006892761,-0.07146784075926225
case3_processed.csv,1749907918.9,0.005499985092730255,-0.0012749934886600632,0.24946838055,-0.06458815227999999,1.24139676817,-0.005645191700000027,0.0030719969699999987,0.0006412099200000087,0.053879046842821576,-0.35516229220537615,-0.2511745845303436,0.8988148433313401,0.06100371184910839,-0.014141735673886602
case3_processed.csv,1749907919.0,0.005208883290065835,0.0038934251835303292,0.2635401443,-0.0674188521,1.2461166502,0.00842657204999997,0.00024129714999999996,0.005361091950000008,0.05605825810305608,-0.3919605694079773,-0.24673619158628246,0.8845030443640783,0.05777492300894067,0.04318436941148905
case3_processed.csv,1749907919.1,0.0052096608560931856,0.004205125289981539,0.26466719227,-0.06776348455,1.24703887708,0.00955362001999997,-0.0001033353000000001,0.006283318830000018,0.055652770996031144,-0.39725252656853766,-0.2460636248024127,0.8823524759213146,0.057783547471203095,0.04664162668704411
case3_processed.csv,1749907919.2,0.005210438422120536,0.00451682539643275,0.26579424024000003,-0.068108117,1.2479611039600003,0.01068066798999997,-0.0004479677500000001,0.007205545710000027,0.055245433627981635,-0.4025312764645959,-0.24538287725905172,0.8801725723283523,0.05779217193346552,0.050098883962599164
case3_processed.csv,1749907919.3,0.005211215988147886,0.0048285255028839595,0.26692128821,-0.06845274945,1.24888333084,0.011807715959999972,-0.0007926002000000004,0.008127772590000039,0.054836259541457946,-0.4077966435960821,-0.2446939715886871,0.8779634060594022,0.05780079639572794,0.05355614123815422
case3_processed.csv,1749907919.4,0.005211993554175236,0.005140225609335169,0.26804833618,-0.0687973819,1.2498055577200002,0.012934763929999971,-0.0011372326500000002,0.009049999470000047,0.05442526234007497,-0.413048452907857,-0.24399693069503572,0.8757250505615571,0.05780942085799036,0.057013398513709276
case3_processed.csv,1749907919.5,0.005212771120202586,0.005451925715786379,0.26917538415,-0.06914201435,1.2507277846,0.01406181189999997,-0.0014818651000000002,0.009972226350000057,0.05401245568805984,-0.4182865297955317,-0.24329177775228233,0.8734575802523505,0.05781804532025278,0.06047065578926433
case3_processed.csv,1749907919.6,0.005213548686229937,0.005763625822237589,0.27030243212000005,-0.0694866468,1.2516500114800002,0.015188859869999972,-0.0018264975500000007,0.01089445323000007,0.05359785330979759,-0.4235107001112722,-0.24257853620430914,0.8711610705172818,0.0578266697825152,0.06392791306481939
case3_processed.csv,1749907919.7,0.005214326252257286,0.0060753259286888,0.27142948009,-0.06983127925,1.2525722383600002,0.01631590783999997,-0.0021711300000000007,0.011816680110000078,0.05318146898937498,-0.4287207901695901,-0.2418572297639163,0.8688355977073101,0.057835294244777624,0.06738517034037445
case3_processed.csv,1749907919.8,0.005215103818284637,0.006387026035140009,0.27255652806,-0.0701759117,1.2534944652400002,0.01744295580999997,-0.0025157624500000003,0.012738906990000087,0.052763316570122065,-0.4339166267531162,-0.24112788241203362,0.8664812391363165,0.057843918707040046,0.0708424276159295
case3_processed.csv,1749907919.9,0.005215881384311987,0.006698726141591219,0.27368357603,-0.07052054414999999,1.2544166921200002,0.018570003779999972,-0.0028603949000000004,0.013661133870000097,0.05234340995415206,-0.43909803711836026,-0.2403905183969232,0.8640980730785327,0.05785254316930247,0.07429968489148456
case3_processed.csv,1749907920.0,0.0052166589503393375,0.007010426248042429,0.274810624,-0.0708651766,1.2553389190000002,0.019697051749999972,-0.0032050273500000004,0.014583360750000107,0.05192176310189918,-0.4442648490014531,-0.23964516223337326,0.8616861787659394,0.05786116763156489,0.07775694216703961
case3_processed.csv,1749907920.1,0.005233689718665405,0.006508594226766901,0.2721419989,-0.07024445979999999,1.2536953614800002,0.017028426649999973,-0.0025843105500000007,0.012939803230000102,0.05257807337405389,-0.43834249976200534,-0.24025022857397219,0.8645063486018035,0.05805006634056421,0.07219081507643854
case3_processed.csv,1749907920.2,0.00525072048699147,0.006006762205491374,0.2694733738,-0.069623743,1.2520518039600002,0.014359801549999973,-0.001963593750000001,0.011296245710000097,0.053232079442277216,-0.43240094041373417,-0.24084476608599925,0.8672886319424173,0.058238965049563544,0.06662468798583747
case3_processed.csv,1749907920.3,0.005267751255317537,0.005504930184215846,0.2668047487,-0.0690030262,1.2504082464400001,0.011691176449999972,-0.0013428769500000003,0.009652688190000092,0.05388375264512804,-0.42644043134207255,-0.24142874871418865,0.8700329068558079,0.05842786375856286,0.0610585608952364
case3_processed.csv,1749907920.4,0.005284782023643604,0.0050030981629403184,0.26413612360000005,-0.0683823094,1.2487646889200001,0.009022551349999974,-0.0007221601500000006,0.008009130670000086,0.05453306442340174,-0.4204612337629145,-0.24200215086583643,0.8727390530757002,0.05861676246756219,0.055492433804635324
case3_processed.csv,1749907920.5,0.00530181279196967,0.0045012661416647904,0.2614674985,-0.0677615926,1.2471211314000001,0.006353926249999975,-0.00010144335000000088,0.006365573150000081,0.0551799863213818,-0.414463609711167,-0.24256494741192194,0.875406952006787,0.05880566117656151,0.04992630671403425
case3_processed.csv,1749907920.6,0.005318843560295736,0.003999434120389262,0.2587988734,-0.0671408758,1.2454775738800001,0.0036853011499999727,0.0005192734499999997,0.004722015630000075,0.05582448998808681,-0.4084478220292667,-0.24311711368820918,0.8780364867299268,0.058994559885560835,0.04436017962343317
case3_processed.csv,1749907920.7,0.0053358743286218025,0.003497602099113735,0.2561302483,-0.066520159,1.2438340163600001,0.001016676049999974,0.0011399902499999994,0.00307845811000007,0.05646654717851294,-0.4024141343556609,-0.24365862549632739,0.8806275420072673,0.059183458594560166,0.0387940525328321
case3_processed.csv,1749907920.8,0.00535290509694787,0.0029957700778382073,0.25346162320000004,-0.06589944219999999,1.2421904588400001,-0.0016519490500000247,0.0017607070499999992,0.001434900590000065,0.057106129754871816,-0.3963628111132539,-0.24418945910483209,0.8831800042872961,0.05937235730355949,0.033227925442231035
case3_processed.csv,1749907920.9,0.005369935865273936,0.0024939380565626797,0.2507929981,-0.0652787254,1.2405469013200001,-0.0043205741500000235,0.002381423849999999,-0.0002086569299999399,0.057743209687823586,-0.39029411749781834,-0.24470959125024452,0.8856937617098167,0.059561256012558815,0.02766179835162996
case3_processed.csv,1749907921.0,0.005386966633600002,0.001992106035287152,0.248124373,-0.0646580086,1.2389033438000001,-0.006989199250000022,0.0030021406499999986,-0.0018522144499999449,0.05837775905770534,-0.3842083194663739,-0.2452189991380716,0.8881687041108507,0.05975015472155814,0.022095671261028887
case3_processed.csv,1749907921.1,0.005562922055473672,-0.0008992317870711406,0.24026027810000003,-0.06295898423,1.2355718137000002,-0.014853294150000026,0.004701165019999998,-0.005183744549999947,0.05723456851669059,-0.36077181704428735,-0.24831147556945365,0.8971673819827559,0.06170178434841976,-0.009973931910570919
case3_processed.csv,1749907921.2,0.00573887747734734,-0.0037905696094294337,0.23239618320000002,-0.061259959860000004,1.2322402836000002,-0.02271738905000003,0.006400189389999997,-0.00851527464999995,0.05605468396978691,-0.3371040179858801,-0.25124475550502956,0.9055908713619196,0.06365341397528138,-0.04204353508217072
case3_processed.csv,1749907921.3,0.005914832899221009,-0.006681907431787727,0.2245320883,-0.05956093549,1.2289087535,-0.03058148395000003,0.008099213759999996,-0.011846804749999952,0.05483886186002576,-0.3132200960992287,-0.25401695837167687,0.9134337718133094,0.06560504360214299,-0.07411313825377056
case3_processed.csv,1749907921.4,0.006090788321094678,-0.00957324525414602,0.21666799339999998,-0.05786191112,1.2255772234000002,-0.03844557885000003,0.009798238129999996,-0.015178334849999954,0.05358788167059031,-0.2891353637522444,-0.2566263068653824,0.9206910551268275,0.0675566732290046,-0.10618274142537035
case3_processed.csv,1749907921.5,0.006266743742968347,-0.012464583076504311,0.2088038985,-0.05616288675,1.2222456933,-0.04630967375000003,0.011497262499999994,-0.018509864949999955,0.05230254542507624,-0.26486526205566624,-0.25907112809070076,0.9273580685409779,0.06950830285586623,-0.13825234459697014
case3_processed.csv,1749907921.6,0.006442699164842016,-0.015355920898862606,0.2009398036,-0.054463862380000005,1.2189141632,-0.05417376865000004,0.013196286869999994,-0.02184139504999996,0.05098367717330139,-0.24042535096351614,-0.26134985463327437,0.9334305377258263,0.07145993248272785,-0.17032194776857
case3_processed.csv,1749907921.7,0.006618654586715686,-0.018247258721220898,0.1930757087,-0.05276483801,1.2155826331000001,-0.06203786355000004,0.014895311239999993,-0.02517292514999996,0.049632122462994234,-0.21583129929736092,-0.26346102556472834,0.9389045695233424,0.07341156210958946,-0.20239155094016978
case3_processed.csv,1749907921.8,0.0067946100085893545,-0.02113859654357919,0.1852116138,-0.051065813640000006,1.212251103,-0.06990195845000004,0.016594335609999993,-0.028504455249999963,0.04824874779769944,-0.19109887470077763,-0.26540328737929514,0.9437766544433666,0.07536319173645109,-0.23446115411176957
case3_processed.csv,1749907921.9,0.006970565430463024,-0.02402993436593748,0.1773475189,-0.04936678927,1.2089195729000002,-0.07776605335000003,0.01829335997999999,-0.031835985349999964,0.04683444008124862,-0.16624393353046352,-0.2671753948615689,0.9480436689136,0.0773148213633127,-0.2665307572833694
case3_processed.csv,1749907922.0,0.0071465208523366925,-0.026921272188295774,0.169483424,-0.047667764900000006,1.2055880428,-0.08563014825000004,0.01999238434999999,-0.035167515449999964,0.04539010604915173,-0.14128241069046868,-0.2687762118848333,0.9517028772821777,0.07926645099017432,-0.2986003604549692
case3_processed.csv,1749907922.1,0.007020245208294009,-0.03135767630356772,0.16159036452,-0.046258485640000006,1.2045829082000001,-0.09352320773000003,0.02140166360999999,-0.03617265004999999,0.042961625969254603,-0.11914015534389226,-0.26968373083797575,0.9545839970374642,0.07786585028437923,-0.34780724260669904
case3_processed.csv,1749907922.2,0.006893969564251324,-0.03579408041883968,0.15369730504,-0.044849206380000006,1.2035777736000002,-0.10141626721000005,0.02281094286999999,-0.03717778465000002,0.04051143731836194,-0.09693769830656619,-0.27045497821654063,0.9569827641349223,0.07646524957858414,-0.3970141247584289
case3_processed.csv,1749907922.3,0.00676769392020864,-0.04023048453411163,0.14580424556,-0.043439927120000006,1.202572639,-0.10930932669000004,0.02422022212999999,-0.03818291925000004,0.038040778180300404,-0.07468625851175932,-0.27108956430812553,0.9588979664741096,0.07506464887278905,-0.44622100691015876
case3_processed.csv,1749907922.4,0.006641418276165956,-0.04466688864938357,0.13791118608,-0.042030647860000006,1.2015675044,-0.11720238617000003,0.02562950138999999,-0.03918805385000006,0.035550896982663095,-0.05239707964379785,-0.27158716845547143,0.9603286363005474,0.07366404816699396,-0.4954278890618886
case3_processed.csv,1749907922.5,0.006515142632123272,-0.04910329276465552,0.1300181266,-0.040621368600000006,1.2005623698,-0.12509544565000003,0.02703878064999999,-0.040193188450000084,0.033043051865977294,-0.030081424456615557,-0.2719475392184917,0.9612740506947279,0.07226344746119887,-0.5446347712136185
case3_processed.csv,1749907922.6,0.006388866988080588,-0.05353969687992747,0.12212506711999999,-0.039212089340000006,1.1995572352,-0.13298850513000005,0.02844805990999999,-0.04119832305000011,0.03051851004796423,-0.007750569082668189,-0.2721704945013247,0.9617337319374066,0.07086284675540377,-0.5938416533653483
case3_processed.csv,1749907922.7,0.006262591344037904,-0.05797610099519942,0.11423200764,-0.037802810080000006,1.1985521006,-0.14088156461000007,0.02985733916999999,-0.04220345765000013,0.027978547183212184,0.014584202664912376,-0.2722559216443475,0.9617074477509949,0.06946224604960867,-0.6430485355170782
case3_processed.csv,1749907922.8,0.00613631569999522,-0.06241250511047136,0.10633894815999999,-0.036393530820000006,1.197546966,-0.14877462409000006,0.03126661842999999,-0.043208592250000157,0.025424446718586364,0.03691160499404521,-0.2722037774811025,0.9611952114169295,0.06806164534381358,-0.692255417668808
case3_processed.csv,1749907922.9,0.0060100400559525355,-0.06684890922574332,0.09844588868,-0.034984251560000006,1.1965418313999998,-0.15666768357000002,0.03267589768999999,-0.044213726850000176,0.02285749924470149,0.05922035583642685,-0.2720140883601101,0.9601972817689622,0.06666104463801849,-0.7414622998205379
case3_processed.csv,1749907923.0,0.005883764411909851,-0.07128531334101526,0.09055282919999999,-0.033574972300000006,1.1955366967999999,-0.16456074305000004,0.03408517694999999,-0.0452188614500002,0.02027900184378428,0.0814991825483769,-0.27168695013155403,0.95871416306237,0.0652604439322234,-0.7906691819722678
case3_processed.csv,1749907923.1,0.005734512304740426,-0.06860166796681456,0.09488952674000001,-0.034281618150000005,1.1959423267,-0.16022404551000002,0.03337853109999999,-0.04481323155000021,0.02181024210304796,0.07017186373622697,-0.2719077382005876,0.9595136292861252,0.0636049971655275,-0.7609032232737027
case3_processed.csv,1749907923.2,0.005585260197571,-0.06591802259261385,0.09922622428,-0.034988264000000005,1.1963479566,-0.15588734797000006,0.03267188524999999,-0.044407601650000225,0.023338617788934594,0.05883532849943918,-0.2720928137055798,0.9601870722780254,0.06194955039883162,-0.7311372645751376
case3_processed.csv,1749907923.3,0.005436008090401574,-0.06323437721841316,0.10356292181999999,-0.035694909850000005,1.1967535864999999,-0.15155065043000004,0.03196523939999999,-0.04400197175000022,0.024863928163447832,0.04749106578696115,-0.27224215233857657,0.9607344035875685,0.06029410363213572,-0.7013713058765726
case3_processed.csv,1749907923.4,0.005286755983232148,-0.060550731844212446,0.10789961936,-0.036401555700000005,1.1971592163999998,-0.14721395289000003,0.03125859354999999,-0.043596341850000234,0.026385972891191555,0.036140565562672936,-0.27235573448533107,0.9611555513278542,0.058638656865439835,-0.6716053471780075
case3_processed.csv,1749907923.5,0.005137503876062722,-0.05786708647001175,0.1122363169,-0.037108201550000004,1.1975648462999997,-0.14287725535000004,0.03055194769999999,-0.04319071195000024,0.027904552065682167,0.024785318609693994,-0.2724335452278799,0.9614504601850261,0.05698321009874394,-0.6418393884794424
case3_processed.csv,1749907923.6,0.004988251768893296,-0.05518344109581104,0.11657301444,-0.037814847400000004,1.1979704761999999,-0.13854055781000002,0.02984530184999999,-0.04278508205000024,0.029419466235604375,0.01342681633458266,-0.27247557434650227,0.9616190914255359,0.05532776333204805,-0.6120734297808773
case3_processed.csv,1749907923.7,0.00483899966172387,-0.05249979572161034,0.12090971197999999,-0.038521493250000004,1.1983761060999998,-0.13420386027000003,0.029138655999999992,-0.04237945215000025,0.030930516431007294,0.0020665505714536664,-0.2724818163210628,0.9616614229012317,0.05367231656535216,-0.5823074710823122
case3_processed.csv,1749907923.8,0.004689747554554445,-0.04981615034740964,0.12524640952,-0.039228139100000003,1.1987817359999997,-0.12986716273000004,0.028432010149999992,-0.04197382225000026,0.032437504189437354,-0.009293986613960345,-0.2724522703317357,0.9615774490522657,0.05201686979865627,-0.5525415123837472
case3_processed.csv,1749907923.9,0.004540495447385018,-0.047132504973208936,0.12958310706,-0.03993478495,1.1991873658999999,-0.12553046519000005,0.027725364299999992,-0.04156819235000027,0.03394023158200447,-0.02065330312027805,-0.2723869402591133,0.9613671809078257,0.05036142303196038,-0.522775553685182
case3_processed.csv,1749907924.0,0.004391243340215593,-0.04444885959900823,0.1339198046,-0.0406414308,1.1995929957999998,-0.12119376765000003,0.027018718449999993,-0.04116256245000027,0.035438501239378105,-0.03200990700644296,-0.27228583468369566,0.9610306460846858,0.04870597626526449,-0.493009594986617
case3_processed.csv,1749907924.1,0.004504706785370812,-0.0397402803088295,0.1469117852288889,-0.04336507478666667,1.2043015751644444,-0.10820178702111115,0.024295074463333326,-0.03645398308555581,0.0377940809843208,-0.06932806280172073,-0.27141621654195996,0.9592176314834706,0.04996446900605483,-0.4407838508447991
case3_processed.csv,1749907924.2,0.004618170230526031,-0.035031701018650774,0.1599037658577778,-0.04608871877333334,1.2090101545288887,-0.09520980639222225,0.02157143047666666,-0.03174540372111134,0.04009666447938702,-0.10654900423845341,-0.2701660086026221,0.9560595666532236,0.051222961746845166,-0.38855810670298124
case3_processed.csv,1749907924.3,0.00473163367568125,-0.03032312172847203,0.17289574648666667,-0.048812362760000005,1.2137187338933333,-0.08221782576333336,0.01884778648999999,-0.027036824356666874,0.04234302295734424,-0.14362053874411,-0.2685369639532191,0.9515608799485574,0.0524814544876355,-0.33633236256116333
case3_processed.csv,1749907924.4,0.004845097120836469,-0.025614542438293298,0.18588772711555557,-0.05153600674666667,1.2184273132577776,-0.06922584513444446,0.016124142503333324,-0.022328244992222412,0.044530006491746064,-0.18049068325005113,-0.26653136690005114,0.9457278795933666,0.05373994722842584,-0.2841066184193455
case3_processed.csv,1749907924.5,0.004958560565991688,-0.02090596314811457,0.19887970774444447,-0.05425965073333334,1.223135892622222,-0.05623386450555558,0.013400498516666658,-0.017619665627777947,0.04665454841387489,-0.2171077370840995,-0.26415202976504326,0.9385687448352021,0.054998439969216176,-0.2318808742775276
case3_processed.csv,1749907924.6,0.005072024011146908,-0.01619738385793583,0.21187168837333334,-0.05698329472000001,1.2278444719866666,-0.04324188387666667,0.010676854529999988,-0.012911086263333479,0.04871366961293754,-0.25342035446712274,-0.26140228894220346,0.9300935144760317,0.056256932710006514,-0.17965513013570966
case3_processed.csv,1749907924.7,0.005185487456302126,-0.011488804567757098,0.22486366900222224,-0.05970693870666667,1.2325530513511112,-0.030249903247777786,0.007953210543333322,-0.008202506898889014,0.050704482713484,-0.28937761651197286,-0.25828600021920955,0.9203140727954616,0.05751542545079685,-0.1274293859938918
case3_processed.csv,1749907924.8,0.005298950901457345,-0.006780225277578366,0.23785564963111114,-0.06243058269333334,1.2372616307155555,-0.017257922618888897,0.005229566556666655,-0.0034939275344445502,0.052624196124191266,-0.32492910262382213,-0.2548075333706808,0.9092441328861627,0.058773918191587185,-0.07520364185207391
case3_processed.csv,1749907924.9,0.005412414346612565,-0.002071645987399634,0.25084763026,-0.06515422668000001,1.2419702100799999,-0.00426594199000001,0.002505922569999989,0.001214651829999914,0.0544701179523356,-0.3600249612017743,-0.2509717660307201,0.8968992174248682,0.060032410932377524,-0.022977897710256046
case3_processed.csv,1749907925.0,0.0055258777917677835,0.002636933302779098,0.2638396108888889,-0.06787787066666667,1.2466787894444444,0.008726038638888878,-0.00021772141666667744,0.005923231194444378,0.0562396597784632,-0.39461597954261307,-0.24678407685331558,0.8832966369059058,0.06129090367316786,0.029247846431561822
case4_processed.csv,1749908445.0,0.0,0.0,0.14501600950000001,-0.03396690733333333,1.1951454876666667,0.0,0.0,0.0,0.051398355749254054,-0.033459916417839276,-0.27217954241883296,0.960290028953888,0.0,0.0
case4_processed.csv,1749908445.1,0.00037460523945225525,-0.004040866215547812,0.13747317817000002,-0.03250995666,1.1962134229,-0.007542831330000001,0.0014569506733333336,0.001067935233333328,0.05020295301877087,-0.012948773127585692,-0.2721765927228573,0.9608495694730061,0.004154976731649192,-0.04481972843161045
case4_processed.csv,1749908445.2,0.0007492104789045105,-0.008081732431095624,0.12993034684000002,-0.031053005986666667,1.1972813581333335,-0.015085662660000002,0.002913901346666667,0.002135870466666656,0.04898634209691869,0.0075678403599764325,-0.2720586622754015,0.9610031999744687,0.008309953463298384,-0.0896394568632209
case4_processed.csv,1749908445.3,0.0011238157183567658,-0.012122598646643437,0.12238751551000002,-0.02959605531333333,1.1983492933666668,-0.022628493990000005,0.004370852020000001,0.0032038056999999847,0.04774903693986342,0.02808125682033291,-0.2718258008960744,0.9607508555572115,0.012464930194947576,-0.13445918529483136
case4_processed.csv,1749908445.4,0.001498420957809021,-0.016163464862191248,0.11484468418000002,-0.028139104639999996,1.1994172286,-0.030171325320000004,0.005827802693333334,0.004271740933333312,0.04649156024603167,0.04858281037955079,-0.27147810695695174,0.9600926428239018,0.01661990692659677,-0.1792789137264418
case4_processed.csv,1749908445.5,0.0018730261972612762,-0.020204331077739057,0.10730185285000002,-0.026682153966666664,1.2004851638333334,-0.037714156650000004,0.007284753366666667,0.00533967616666664,0.04521444323529718,0.06906384017516877,-0.27101572734101864,0.9590288398359038,0.02077488365824596,-0.22409864215805225
case4_processed.csv,1749908445.6,0.0022476314367135316,-0.024245197293286874,0.09975902152,-0.02522520329333333,1.2015530990666667,-0.04525698798000001,0.008741704040000003,0.0064076113999999695,0.04391822542456755,0.08951569401497066,-0.2704388573801191,0.9575598959958121,0.024929860389895152,-0.2689183705896627
